SaleID,DrugID,CustomerID,UnitsSold,SaleDate,BuyerType
9055,1,102,28,09-01-2021,Seller
9122,23,36,2,09-01-2021,User
9661,11,112,4,09-01-2021,User
9870,35,95,2,09-01-2021,User
135,5,11,26,10-01-2021,Seller
318,11,22,3,10-01-2021,User
319,26,163,2,10-01-2021,User
376,15,172,68,10-01-2021,Seller
1568,4,114,4,10-01-2021,User
1568,4,114,4,10-01-2021,User
1958,4,113,4,10-01-2021,User
1958,4,113,4,10-01-2021,User
2094,11,176,1,10-01-2021,User
2094,11,176,1,10-01-2021,User
2163,10,82,2,10-01-2021,User
2163,10,82,2,10-01-2021,User
2338,30,74,3,10-01-2021,User
2338,30,74,3,10-01-2021,User
2437,24,129,2,10-01-2021,User
2437,24,129,2,10-01-2021,User
3016,32,178,2,10-01-2021,User
3016,32,178,2,10-01-2021,User
3647,18,138,3,10-01-2021,User
3647,18,138,3,10-01-2021,User
3680,22,119,4,10-01-2021,User
3680,22,119,4,10-01-2021,User
4212,13,160,3,10-01-2021,User
4212,13,160,3,10-01-2021,User
4631,15,98,1,10-01-2021,User
4631,15,98,1,10-01-2021,User
5317,16,166,1,10-01-2021,User
5587,24,122,3,10-01-2021,User
6402,39,138,55,10-01-2021,Seller
6735,16,134,20,10-01-2021,Seller
7617,7,180,1,10-01-2021,User
7703,5,98,31,10-01-2021,Seller
7970,20,44,62,10-01-2021,Seller
8975,35,92,76,10-01-2021,Seller
9040,20,191,2,10-01-2021,User
9189,37,60,1,10-01-2021,User
9686,19,188,50,10-01-2021,Seller
9941,35,3,3,10-01-2021,User
136,16,136,1,11-01-2021,User
218,30,155,2,11-01-2021,User
226,26,36,3,11-01-2021,User
320,9,2,4,11-01-2021,User
377,1,174,38,11-01-2021,Seller
437,19,200,23,11-01-2021,Seller
709,37,11,3,11-01-2021,User
1456,17,105,3,11-01-2021,User
1456,17,105,3,11-01-2021,User
1904,34,78,3,11-01-2021,User
1904,34,78,3,11-01-2021,User
2228,14,54,2,11-01-2021,User
2228,14,54,2,11-01-2021,User
2295,35,129,1,11-01-2021,User
2295,35,129,1,11-01-2021,User
3202,26,128,82,11-01-2021,Seller
3202,26,128,82,11-01-2021,Seller
3247,26,23,4,11-01-2021,User
3247,26,23,4,11-01-2021,User
3924,12,54,91,11-01-2021,Seller
3924,12,54,91,11-01-2021,Seller
4495,26,148,3,11-01-2021,User
4495,26,148,3,11-01-2021,User
5187,24,61,2,11-01-2021,User
5284,18,153,75,11-01-2021,Seller
5606,21,99,2,11-01-2021,User
5726,17,184,2,11-01-2021,User
5898,33,162,2,11-01-2021,User
6212,19,185,2,11-01-2021,User
6531,7,68,1,11-01-2021,User
6914,12,61,3,11-01-2021,User
7353,20,85,3,11-01-2021,User
7438,7,11,4,11-01-2021,User
8128,11,189,4,11-01-2021,User
8129,11,137,1,11-01-2021,User
8199,25,169,2,11-01-2021,User
8427,34,135,3,11-01-2021,User
9103,38,137,2,11-01-2021,User
9682,30,102,17,11-01-2021,Seller
137,20,30,4,12-01-2021,User
321,15,172,2,12-01-2021,User
378,21,32,4,12-01-2021,User
706,9,56,31,12-01-2021,Seller
1207,25,141,82,12-01-2021,Seller
1207,25,141,82,12-01-2021,Seller
1242,18,28,1,12-01-2021,User
1242,18,28,1,12-01-2021,User
1379,27,23,40,12-01-2021,Seller
1379,27,23,40,12-01-2021,Seller
1650,16,131,2,12-01-2021,User
1650,16,131,2,12-01-2021,User
1688,3,113,4,12-01-2021,User
1688,3,113,4,12-01-2021,User
2119,4,68,4,12-01-2021,User
2119,4,68,4,12-01-2021,User
2171,3,112,30,12-01-2021,Seller
2171,3,112,30,12-01-2021,Seller
2321,4,92,82,12-01-2021,Seller
2321,4,92,82,12-01-2021,Seller
2401,16,21,1,12-01-2021,User
2401,16,21,1,12-01-2021,User
2656,13,28,1,12-01-2021,User
2656,13,28,1,12-01-2021,User
2714,3,32,3,12-01-2021,User
2714,3,32,3,12-01-2021,User
3504,4,20,1,12-01-2021,User
3504,4,20,1,12-01-2021,User
3566,10,161,85,12-01-2021,Seller
3566,10,161,85,12-01-2021,Seller
3701,38,2,6,12-01-2021,Seller
3701,38,2,6,12-01-2021,Seller
4203,10,82,2,12-01-2021,User
4203,10,82,2,12-01-2021,User
4259,30,77,80,12-01-2021,Seller
4259,30,77,80,12-01-2021,Seller
4342,25,142,1,12-01-2021,User
4342,25,142,1,12-01-2021,User
5362,27,89,55,12-01-2021,Seller
5382,17,56,2,12-01-2021,User
5722,40,5,2,12-01-2021,User
5776,6,100,71,12-01-2021,Seller
5805,6,169,1,12-01-2021,User
5833,22,134,22,12-01-2021,Seller
5966,5,179,82,12-01-2021,Seller
7039,37,39,100,12-01-2021,Seller
7087,3,191,7,12-01-2021,Seller
7866,11,36,3,12-01-2021,User
8473,38,120,1,12-01-2021,User
8585,27,164,4,12-01-2021,User
125,29,118,1,13-01-2021,User
379,7,166,89,13-01-2021,Seller
684,24,16,4,13-01-2021,User
703,27,99,5,13-01-2021,Seller
731,15,51,3,13-01-2021,User
744,5,121,1,13-01-2021,User
1225,2,157,4,13-01-2021,User
1225,2,157,4,13-01-2021,User
1403,20,27,3,13-01-2021,User
1403,20,27,3,13-01-2021,User
2539,28,97,1,13-01-2021,User
2539,28,97,1,13-01-2021,User
2996,20,69,11,13-01-2021,Seller
2996,20,69,11,13-01-2021,Seller
3238,40,160,2,13-01-2021,User
3238,40,160,2,13-01-2021,User
3304,18,108,1,13-01-2021,User
3304,18,108,1,13-01-2021,User
3821,25,174,4,13-01-2021,User
3821,25,174,4,13-01-2021,User
3982,31,136,4,13-01-2021,User
3982,31,136,4,13-01-2021,User
4563,7,200,1,13-01-2021,User
4563,7,200,1,13-01-2021,User
4740,18,177,3,13-01-2021,User
4740,18,177,3,13-01-2021,User
5015,31,10,4,13-01-2021,User
5689,22,113,69,13-01-2021,Seller
5739,23,119,63,13-01-2021,Seller
6408,28,155,18,13-01-2021,Seller
7350,36,131,48,13-01-2021,Seller
7976,14,10,1,13-01-2021,User
8717,33,155,3,13-01-2021,User
8737,27,83,4,13-01-2021,User
9338,24,14,2,13-01-2021,User
9397,36,75,1,13-01-2021,User
9593,26,133,20,13-01-2021,Seller
380,26,31,48,14-01-2021,Seller
570,5,156,13,14-01-2021,Seller
979,25,184,1,14-01-2021,User
1052,18,157,3,14-01-2021,User
1052,18,157,3,14-01-2021,User
1224,6,6,58,14-01-2021,Seller
1224,6,6,58,14-01-2021,Seller
1249,2,188,3,14-01-2021,User
1249,2,188,3,14-01-2021,User
1655,10,71,1,14-01-2021,User
1655,10,71,1,14-01-2021,User
1706,12,41,1,14-01-2021,User
1706,12,41,1,14-01-2021,User
1999,26,136,3,14-01-2021,User
1999,26,136,3,14-01-2021,User
2028,18,150,4,14-01-2021,User
2028,18,150,4,14-01-2021,User
2103,7,35,3,14-01-2021,User
2103,7,35,3,14-01-2021,User
2846,6,12,2,14-01-2021,User
2846,6,12,2,14-01-2021,User
3598,33,108,3,14-01-2021,User
3598,33,108,3,14-01-2021,User
4325,22,80,80,14-01-2021,Seller
4325,22,80,80,14-01-2021,Seller
5125,27,146,2,14-01-2021,User
5434,13,14,26,14-01-2021,Seller
5451,39,21,2,14-01-2021,User
5495,37,22,1,14-01-2021,User
5610,34,41,1,14-01-2021,User
5728,30,139,2,14-01-2021,User
6040,29,59,1,14-01-2021,User
6139,6,179,95,14-01-2021,Seller
6452,27,69,3,14-01-2021,User
6996,37,106,67,14-01-2021,Seller
7361,14,39,30,14-01-2021,Seller
7574,13,15,3,14-01-2021,User
9335,24,74,62,14-01-2021,Seller
9391,27,49,1,14-01-2021,User
9839,33,108,1,14-01-2021,User
138,3,79,52,15-01-2021,Seller
322,17,20,1,15-01-2021,User
381,29,181,79,15-01-2021,Seller
419,26,173,86,15-01-2021,Seller
685,2,70,28,15-01-2021,Seller
720,9,180,1,15-01-2021,User
884,10,2,3,15-01-2021,User
1082,29,150,72,15-01-2021,Seller
1082,29,150,72,15-01-2021,Seller
1827,22,81,44,15-01-2021,Seller
1827,22,81,44,15-01-2021,Seller
2195,35,56,1,15-01-2021,User
2195,35,56,1,15-01-2021,User
2566,1,34,2,15-01-2021,User
2566,1,34,2,15-01-2021,User
3022,19,136,4,15-01-2021,User
3022,19,136,4,15-01-2021,User
3974,37,126,1,15-01-2021,User
3974,37,126,1,15-01-2021,User
4102,36,129,3,15-01-2021,User
4102,36,129,3,15-01-2021,User
4348,12,31,3,15-01-2021,User
4348,12,31,3,15-01-2021,User
4919,15,57,69,15-01-2021,Seller
5017,22,94,3,15-01-2021,User
5611,1,181,1,15-01-2021,User
6208,36,68,2,15-01-2021,User
6335,2,28,64,15-01-2021,Seller
7340,2,130,25,15-01-2021,Seller
7467,21,64,1,15-01-2021,User
7479,4,162,33,15-01-2021,Seller
7629,15,59,4,15-01-2021,User
7942,13,79,18,15-01-2021,Seller
8452,9,157,4,15-01-2021,User
9170,21,52,2,15-01-2021,User
9668,29,136,2,15-01-2021,User
9712,16,76,4,15-01-2021,User
139,5,82,3,16-01-2021,User
323,33,173,3,16-01-2021,User
382,5,106,2,16-01-2021,User
494,38,35,2,16-01-2021,User
686,38,165,1,16-01-2021,User
1025,25,79,1,16-01-2021,User
1025,25,79,1,16-01-2021,User
1351,7,163,50,16-01-2021,Seller
1351,7,163,50,16-01-2021,Seller
1490,15,32,2,16-01-2021,User
1490,15,32,2,16-01-2021,User
2443,36,144,74,16-01-2021,Seller
2443,36,144,74,16-01-2021,Seller
2709,23,45,78,16-01-2021,Seller
2709,23,45,78,16-01-2021,Seller
3174,13,4,17,16-01-2021,Seller
3174,13,4,17,16-01-2021,Seller
3461,20,136,1,16-01-2021,User
3461,20,136,1,16-01-2021,User
3663,29,37,1,16-01-2021,User
3663,29,37,1,16-01-2021,User
4087,35,164,84,16-01-2021,Seller
4087,35,164,84,16-01-2021,Seller
4098,27,194,1,16-01-2021,User
4098,27,194,1,16-01-2021,User
4315,35,14,62,16-01-2021,Seller
4315,35,14,62,16-01-2021,Seller
5343,29,88,3,16-01-2021,User
6124,23,78,11,16-01-2021,Seller
6235,5,128,3,16-01-2021,User
7162,21,109,4,16-01-2021,User
7178,27,154,52,16-01-2021,Seller
7887,25,69,1,16-01-2021,User
8097,23,78,2,16-01-2021,User
8640,20,67,1,16-01-2021,User
8901,1,14,98,16-01-2021,Seller
8928,2,23,4,16-01-2021,User
9276,14,11,4,16-01-2021,User
9764,32,82,3,16-01-2021,User
9927,38,33,80,16-01-2021,Seller
124,2,63,4,17-01-2021,User
140,39,153,4,17-01-2021,User
324,19,190,3,17-01-2021,User
383,32,185,27,17-01-2021,Seller
687,33,192,3,17-01-2021,User
1413,20,172,14,17-01-2021,Seller
1413,20,172,14,17-01-2021,Seller
1993,1,139,72,17-01-2021,Seller
1993,1,139,72,17-01-2021,Seller
2000,35,160,4,17-01-2021,User
2000,35,160,4,17-01-2021,User
2642,39,182,4,17-01-2021,User
2642,39,182,4,17-01-2021,User
2917,9,114,3,17-01-2021,User
2917,9,114,3,17-01-2021,User
3287,16,88,3,17-01-2021,User
3287,16,88,3,17-01-2021,User
3549,3,186,3,17-01-2021,User
3549,3,186,3,17-01-2021,User
3673,6,163,76,17-01-2021,Seller
3673,6,163,76,17-01-2021,Seller
4129,38,174,4,17-01-2021,User
4129,38,174,4,17-01-2021,User
4217,20,110,32,17-01-2021,Seller
4217,20,110,32,17-01-2021,Seller
4352,36,37,9,17-01-2021,Seller
4352,36,37,9,17-01-2021,Seller
4355,38,56,3,17-01-2021,User
4355,38,56,3,17-01-2021,User
4357,15,24,1,17-01-2021,User
4357,15,24,1,17-01-2021,User
4904,32,12,96,17-01-2021,Seller
5093,22,127,2,17-01-2021,User
5365,39,167,71,17-01-2021,Seller
5654,3,156,2,17-01-2021,User
6128,17,133,64,17-01-2021,Seller
6234,17,20,4,17-01-2021,User
7021,9,162,23,17-01-2021,Seller
7121,20,110,4,17-01-2021,User
7375,28,123,43,17-01-2021,Seller
7784,30,194,3,17-01-2021,User
7947,9,62,2,17-01-2021,User
8187,10,113,62,17-01-2021,Seller
8930,25,74,2,17-01-2021,User
9167,8,193,12,17-01-2021,Seller
9602,38,84,4,17-01-2021,User
9657,34,81,2,17-01-2021,User
141,10,192,3,18-01-2021,User
167,4,45,3,18-01-2021,User
325,37,189,64,18-01-2021,Seller
384,39,146,72,18-01-2021,Seller
426,38,45,3,18-01-2021,User
688,24,199,4,18-01-2021,User
2315,35,53,2,18-01-2021,User
2315,35,53,2,18-01-2021,User
2391,26,193,18,18-01-2021,Seller
2391,26,193,18,18-01-2021,Seller
2632,26,150,2,18-01-2021,User
2632,26,150,2,18-01-2021,User
3624,31,167,3,18-01-2021,User
3624,31,167,3,18-01-2021,User
3851,30,63,3,18-01-2021,User
3851,30,63,3,18-01-2021,User
3931,14,80,4,18-01-2021,User
3931,14,80,4,18-01-2021,User
4123,14,109,2,18-01-2021,User
4123,14,109,2,18-01-2021,User
4820,8,194,3,18-01-2021,User
5009,1,64,3,18-01-2021,User
5074,18,106,4,18-01-2021,User
5475,36,184,4,18-01-2021,User
6287,6,149,1,18-01-2021,User
7368,34,162,4,18-01-2021,User
8280,32,158,1,18-01-2021,User
8423,7,1,4,18-01-2021,User
8572,8,29,3,18-01-2021,User
142,17,188,1,19-01-2021,User
260,12,17,3,19-01-2021,User
326,38,97,86,19-01-2021,Seller
357,11,28,2,19-01-2021,User
385,39,190,9,19-01-2021,User
689,33,188,1,19-01-2021,User
1357,2,151,2,19-01-2021,User
1357,2,151,2,19-01-2021,User
1454,10,99,9,19-01-2021,Seller
1454,10,99,9,19-01-2021,Seller
1704,11,79,4,19-01-2021,User
1704,11,79,4,19-01-2021,User
2357,22,192,3,19-01-2021,User
2357,22,192,3,19-01-2021,User
3644,32,124,2,19-01-2021,User
3644,32,124,2,19-01-2021,User
3824,37,55,2,19-01-2021,User
3824,37,55,2,19-01-2021,User
3993,28,190,2,19-01-2021,User
3993,28,190,2,19-01-2021,User
4146,16,161,2,19-01-2021,User
4146,16,161,2,19-01-2021,User
4292,23,198,2,19-01-2021,User
4292,23,198,2,19-01-2021,User
4574,35,168,3,19-01-2021,User
4574,35,168,3,19-01-2021,User
6294,1,33,3,19-01-2021,User
7010,24,25,3,19-01-2021,User
7875,5,72,2,19-01-2021,User
8105,35,70,70,19-01-2021,Seller
8108,36,134,2,19-01-2021,User
8265,5,45,3,19-01-2021,User
8709,8,55,1,19-01-2021,User
9195,31,150,1,19-01-2021,User
9224,9,132,19,19-01-2021,Seller
386,11,160,83,20-01-2021,Seller
760,2,188,1,20-01-2021,User
880,36,197,69,20-01-2021,Seller
989,14,51,1,20-01-2021,User
1192,18,3,4,20-01-2021,User
1192,18,3,4,20-01-2021,User
1449,22,17,3,20-01-2021,User
1449,22,17,3,20-01-2021,User
2133,33,60,3,20-01-2021,User
2133,33,60,3,20-01-2021,User
2490,21,39,4,20-01-2021,User
2490,21,39,4,20-01-2021,User
3606,16,140,2,20-01-2021,User
3606,16,140,2,20-01-2021,User
4007,23,56,3,20-01-2021,User
4007,23,56,3,20-01-2021,User
4064,9,140,3,20-01-2021,User
4064,9,140,3,20-01-2021,User
4150,18,173,2,20-01-2021,User
4150,18,173,2,20-01-2021,User
4658,6,129,1,20-01-2021,User
4658,6,129,1,20-01-2021,User
4907,7,131,2,20-01-2021,User
5028,37,130,94,20-01-2021,Seller
5043,23,110,1,20-01-2021,User
5206,33,68,3,20-01-2021,User
5350,27,90,3,20-01-2021,User
5924,40,28,19,20-01-2021,Seller
6792,39,54,1,20-01-2021,User
7291,33,98,4,20-01-2021,User
7434,25,117,2,20-01-2021,User
7640,20,36,4,20-01-2021,User
8442,35,124,2,20-01-2021,User
8983,32,117,4,20-01-2021,User
9098,35,167,3,20-01-2021,User
9625,20,22,2,20-01-2021,User
387,26,40,5,21-01-2021,User
506,19,117,4,21-01-2021,User
906,15,200,3,21-01-2021,User
1932,12,91,4,21-01-2021,User
1932,12,91,4,21-01-2021,User
2101,26,32,3,21-01-2021,User
2101,26,32,3,21-01-2021,User
2118,13,12,4,21-01-2021,User
2118,13,12,4,21-01-2021,User
2445,39,198,1,21-01-2021,User
2445,39,198,1,21-01-2021,User
2472,28,187,2,21-01-2021,User
2472,28,187,2,21-01-2021,User
2750,38,18,2,21-01-2021,User
2750,38,18,2,21-01-2021,User
3374,33,189,70,21-01-2021,Seller
3374,33,189,70,21-01-2021,Seller
3403,27,85,61,21-01-2021,Seller
3403,27,85,61,21-01-2021,Seller
3454,40,80,1,21-01-2021,User
3454,40,80,1,21-01-2021,User
3486,37,19,26,21-01-2021,Seller
3486,37,19,26,21-01-2021,Seller
3535,11,138,1,21-01-2021,User
3535,11,138,1,21-01-2021,User
3555,24,12,4,21-01-2021,User
3555,24,12,4,21-01-2021,User
3657,27,91,4,21-01-2021,User
3657,27,91,4,21-01-2021,User
4372,27,198,4,21-01-2021,User
4372,27,198,4,21-01-2021,User
4805,7,35,3,21-01-2021,User
4805,7,35,3,21-01-2021,User
4987,33,198,1,21-01-2021,User
5741,5,104,3,21-01-2021,User
5780,38,75,68,21-01-2021,Seller
5935,15,65,4,21-01-2021,User
6189,19,78,2,21-01-2021,User
6863,40,121,2,21-01-2021,User
7180,34,125,4,21-01-2021,User
7236,31,68,36,21-01-2021,Seller
7304,25,82,70,21-01-2021,Seller
8569,13,56,1,21-01-2021,User
8692,16,103,89,21-01-2021,Seller
9591,17,158,11,21-01-2021,Seller
9673,24,23,3,21-01-2021,User
9966,25,187,2,21-01-2021,User
143,31,139,36,22-01-2021,Seller
327,24,81,3,22-01-2021,User
388,6,80,1,22-01-2021,User
449,14,15,4,22-01-2021,User
686,38,165,1,22-01-2021,User
690,34,183,1,22-01-2021,User
848,35,97,1,22-01-2021,User
1017,38,26,3,22-01-2021,User
1017,38,26,3,22-01-2021,User
1032,12,200,3,22-01-2021,User
1032,12,200,3,22-01-2021,User
2069,32,90,1,22-01-2021,User
2069,32,90,1,22-01-2021,User
2501,18,55,2,22-01-2021,User
2501,18,55,2,22-01-2021,User
2745,30,194,3,22-01-2021,User
2745,30,194,3,22-01-2021,User
2808,14,193,2,22-01-2021,User
2808,14,193,2,22-01-2021,User
2947,36,115,4,22-01-2021,User
2947,36,115,4,22-01-2021,User
3181,29,158,4,22-01-2021,User
3181,29,158,4,22-01-2021,User
4088,17,133,4,22-01-2021,User
4088,17,133,4,22-01-2021,User
4155,16,114,3,22-01-2021,User
4155,16,114,3,22-01-2021,User
5082,36,199,4,22-01-2021,User
6152,3,17,4,22-01-2021,User
6378,26,31,1,22-01-2021,User
6458,17,121,1,22-01-2021,User
6522,3,16,4,22-01-2021,User
7651,35,139,32,22-01-2021,Seller
7925,37,111,2,22-01-2021,User
8076,7,22,1,22-01-2021,User
9037,20,42,2,22-01-2021,User
9586,18,186,2,22-01-2021,User
9698,32,191,4,22-01-2021,User
9988,14,148,3,22-01-2021,User
144,30,116,58,23-01-2021,Seller
170,21,27,2,23-01-2021,User
328,27,184,4,23-01-2021,User
389,40,136,9,23-01-2021,User
422,16,181,78,23-01-2021,Seller
691,17,180,4,23-01-2021,User
994,11,40,2,23-01-2021,User
1119,27,2,4,23-01-2021,User
1119,27,2,4,23-01-2021,User
1696,33,190,1,23-01-2021,User
1696,33,190,1,23-01-2021,User
1723,14,33,4,23-01-2021,User
1723,14,33,4,23-01-2021,User
1921,26,128,87,23-01-2021,Seller
1921,26,128,87,23-01-2021,Seller
1936,2,71,3,23-01-2021,User
1936,2,71,3,23-01-2021,User
2016,40,134,85,23-01-2021,Seller
2016,40,134,85,23-01-2021,Seller
2553,9,115,92,23-01-2021,Seller
2553,9,115,92,23-01-2021,Seller
2663,11,184,4,23-01-2021,User
2663,11,184,4,23-01-2021,User
2754,37,34,4,23-01-2021,User
2754,37,34,4,23-01-2021,User
3203,17,55,3,23-01-2021,User
3203,17,55,3,23-01-2021,User
3631,22,90,2,23-01-2021,User
3631,22,90,2,23-01-2021,User
3914,40,193,46,23-01-2021,Seller
3914,40,193,46,23-01-2021,Seller
4981,26,17,4,23-01-2021,User
5030,20,52,41,23-01-2021,Seller
5048,12,54,2,23-01-2021,User
5087,32,88,3,23-01-2021,User
5301,24,26,3,23-01-2021,User
5916,5,5,1,23-01-2021,User
6115,3,102,4,23-01-2021,User
6540,17,180,1,23-01-2021,User
7652,35,33,55,23-01-2021,Seller
8582,30,67,3,23-01-2021,User
8591,14,82,4,23-01-2021,User
9211,4,48,2,23-01-2021,User
9610,34,84,3,23-01-2021,User
83,28,39,3,24-01-2021,User
145,14,176,4,24-01-2021,User
156,23,143,4,24-01-2021,User
287,17,103,4,24-01-2021,User
329,29,105,1,24-01-2021,User
390,1,111,73,24-01-2021,Seller
523,22,140,44,24-01-2021,Seller
545,35,93,3,24-01-2021,User
692,20,184,4,24-01-2021,User
965,34,74,6,24-01-2021,Seller
1409,8,166,1,24-01-2021,User
1409,8,166,1,24-01-2021,User
1417,22,76,4,24-01-2021,User
1417,22,76,4,24-01-2021,User
2121,35,171,3,24-01-2021,User
2121,35,171,3,24-01-2021,User
2341,8,113,80,24-01-2021,Seller
2341,8,113,80,24-01-2021,Seller
2715,26,94,4,24-01-2021,User
2715,26,94,4,24-01-2021,User
2792,34,158,4,24-01-2021,User
2792,34,158,4,24-01-2021,User
4454,39,75,1,24-01-2021,User
4454,39,75,1,24-01-2021,User
4547,17,157,4,24-01-2021,User
4547,17,157,4,24-01-2021,User
5236,11,145,2,24-01-2021,User
5793,4,125,1,24-01-2021,User
6259,30,79,1,24-01-2021,User
6527,31,4,3,24-01-2021,User
6558,24,184,1,24-01-2021,User
6719,26,160,4,24-01-2021,User
7247,34,46,4,24-01-2021,User
7911,21,105,4,24-01-2021,User
7923,26,105,1,24-01-2021,User
8069,12,73,2,24-01-2021,User
8220,15,131,2,24-01-2021,User
8731,35,78,2,24-01-2021,User
8843,17,83,3,24-01-2021,User
9057,9,78,3,24-01-2021,User
9314,2,193,4,24-01-2021,User
9640,34,86,4,24-01-2021,User
9649,22,57,3,24-01-2021,User
9683,40,91,1,24-01-2021,User
9834,40,122,2,24-01-2021,User
146,14,179,1,25-01-2021,User
330,21,56,4,25-01-2021,User
391,32,50,5,25-01-2021,User
507,34,35,3,25-01-2021,User
693,20,17,1,25-01-2021,User
700,17,27,1,25-01-2021,User
1232,18,25,2,25-01-2021,User
1232,18,25,2,25-01-2021,User
2377,18,185,9,25-01-2021,Seller
2377,18,185,9,25-01-2021,Seller
3430,26,157,4,25-01-2021,User
3430,26,157,4,25-01-2021,User
3438,32,88,2,25-01-2021,User
3438,32,88,2,25-01-2021,User
4161,17,111,1,25-01-2021,User
4161,17,111,1,25-01-2021,User
4295,37,186,46,25-01-2021,Seller
4295,37,186,46,25-01-2021,Seller
4640,4,162,1,25-01-2021,User
4640,4,162,1,25-01-2021,User
5105,4,131,2,25-01-2021,User
5769,25,139,1,25-01-2021,User
5794,8,179,1,25-01-2021,User
5985,31,28,4,25-01-2021,User
6017,16,158,3,25-01-2021,User
6223,1,29,3,25-01-2021,User
7117,21,115,52,25-01-2021,Seller
7740,12,144,1,25-01-2021,User
7774,14,166,4,25-01-2021,User
7981,38,97,2,25-01-2021,User
8085,18,127,4,25-01-2021,User
8431,7,132,4,25-01-2021,User
8458,40,174,1,25-01-2021,User
9202,37,126,53,25-01-2021,Seller
9541,11,40,1,25-01-2021,User
9851,1,158,1,25-01-2021,User
9897,28,17,1,25-01-2021,User
9984,39,41,3,25-01-2021,User
147,29,73,83,26-01-2021,Seller
331,28,130,4,26-01-2021,User
392,15,130,81,26-01-2021,Seller
472,3,191,2,26-01-2021,User
694,23,27,4,26-01-2021,User
742,34,13,84,26-01-2021,Seller
1329,16,27,1,26-01-2021,User
1329,16,27,1,26-01-2021,User
1592,35,5,35,26-01-2021,Seller
1592,35,5,35,26-01-2021,Seller
1994,14,93,93,26-01-2021,Seller
1994,14,93,93,26-01-2021,Seller
2408,32,39,1,26-01-2021,User
2408,32,39,1,26-01-2021,User
2643,25,138,4,26-01-2021,User
2643,25,138,4,26-01-2021,User
2888,1,133,51,26-01-2021,Seller
2888,1,133,51,26-01-2021,Seller
4902,28,58,4,26-01-2021,User
5005,30,158,2,26-01-2021,User
5380,16,170,3,26-01-2021,User
5423,31,181,44,26-01-2021,Seller
5991,10,177,4,26-01-2021,User
6359,9,132,32,26-01-2021,Seller
6414,31,22,4,26-01-2021,User
6715,39,128,1,26-01-2021,User
6740,20,103,2,26-01-2021,User
6753,40,15,42,26-01-2021,Seller
6851,17,116,30,26-01-2021,Seller
6998,30,146,62,26-01-2021,Seller
7026,11,45,1,26-01-2021,User
7360,31,83,79,26-01-2021,Seller
7751,33,187,1,26-01-2021,User
8054,17,20,2,26-01-2021,User
8143,11,109,1,26-01-2021,User
8457,2,115,2,26-01-2021,User
8735,15,168,2,26-01-2021,User
9339,29,107,4,26-01-2021,User
9905,27,191,3,26-01-2021,User
314,18,59,1,27-01-2021,User
393,40,11,6,27-01-2021,User
583,13,80,1,27-01-2021,User
682,38,153,4,27-01-2021,User
1198,18,36,3,27-01-2021,User
1198,18,36,3,27-01-2021,User
1338,37,71,4,27-01-2021,User
1338,37,71,4,27-01-2021,User
1436,19,78,1,27-01-2021,User
1436,19,78,1,27-01-2021,User
1544,1,86,3,27-01-2021,User
1544,1,86,3,27-01-2021,User
1747,27,67,4,27-01-2021,User
